Timestamp,LTP,BidQty,AskQty
2025-06-09 09:58:30.082709,56889.45,-10,0
2025-06-09 09:58:30.842708,56892.8,-10,0
2025-06-09 09:58:31.647220,56892.85,-10,0
2025-06-09 09:58:31.647830,56896.85,-10,0
2025-06-09 09:58:39.763020,56895.0,-10,0
2025-06-09 09:58:39.763405,56898.4,-10,0
2025-06-09 09:58:39.763555,56895.0,-10,0
2025-06-09 09:58:39.763688,56897.7,-10,0
2025-06-09 09:58:39.763821,56899.4,-10,0
2025-06-09 09:58:39.763953,56898.25,-10,0
2025-06-09 09:58:39.764197,56898.8,-10,0
2025-06-09 09:58:39.764410,56900.25,-10,0
2025-06-09 09:58:39.764597,56899.55,-10,0
2025-06-09 09:58:39.764760,56899.0,-10,0
2025-06-09 09:58:39.764911,56899.15,-10,0
2025-06-09 09:58:39.765071,56900.0,-10,0
2025-06-09 09:58:39.765330,56899.6,-10,0
2025-06-09 09:58:39.826504,56899.85,-10,0
2025-06-09 09:58:39.826844,56900.25,-10,0
2025-06-09 09:58:39.827000,56900.65,-10,0
2025-06-09 09:58:40.437075,56901.95,-10,0
2025-06-09 09:58:40.789130,56901.4,-10,0
2025-06-09 09:58:41.076539,56901.8,-10,0
2025-06-09 09:58:41.649392,56905.45,-10,0
2025-06-09 09:58:42.089239,56903.1,-10,0
2025-06-09 09:58:49.767721,56901.7,-10,0
2025-06-09 09:58:49.768258,56901.9,-10,0
2025-06-09 09:58:49.768578,56903.2,-10,0
2025-06-09 09:58:49.768890,56901.6,-10,0
2025-06-09 09:58:49.769329,56901.5,-10,0
2025-06-09 09:58:49.769686,56900.95,-10,0
2025-06-09 09:58:49.769981,56901.2,-10,0
2025-06-09 09:58:49.770312,56901.3,-10,0
2025-06-09 09:58:49.770535,56900.95,-10,0
2025-06-09 09:58:49.770713,56901.55,-10,0
2025-06-09 09:58:49.770904,56904.15,-10,0
2025-06-09 09:58:49.771075,56904.3,-10,0
2025-06-09 09:58:49.771247,56911.85,-10,0
2025-06-09 09:58:49.771509,56912.45,-10,0
2025-06-09 09:58:49.829916,56909.6,-10,0
